Nom compagnie de validation;Tarif Pay�;MOIS;ANNEE;O&D paires d'a�roports
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;CDG - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;7;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;5;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;8;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;5;2016;CDG - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;6;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;CDG - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;9;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;10;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;11;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;12;2016;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;CDG - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;1;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;CDG - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;2;2017;ORY - TLS
AIR FRANCE;435,76;3;2017;ORY - TLS
AIR FRANCE;435,76;3;2017;ORY - TLS
AIR FRANCE;435,76;3;2017;ORY - TLS
AIR FRANCE;435,76;3;2017;ORY - TLS
AIR FRANCE;435,76;3;2017;ORY - TLS
AIR FRANCE;435,76;3;2017;ORY - TLS
AIR FRANCE;435,76;3;2017;ORY - TLS
AIR FRANCE;435,76;3;2017;ORY - TLS
AIR FRANCE;435,79;10;2017;MRS - SXB
AIR FRANCE;435,83;3;2017;ORY - TLS
AIR FRANCE;435,83;3;2017;ORY - TLS
AIR FRANCE;435,83;3;2017;ORY - TLS
AIR FRANCE;435,85;4;2017;BLQ - CDG
AIR FRANCE;435,85;4;2017;BLQ - CDG
AIR FRANCE;435,85;4;2017;BLQ - CDG
AIR FRANCE;435,85;6;2017;BLQ - CDG
AIR FRANCE;435,87;3;2017;BOD - FLR
AIR FRANCE;435,88;3;2016;CDG - WAW
AIR FRANCE;435,89;9;2017;BHX - CDG
AIR FRANCE;435,9;4;2017;MRS - NTE
AIR FRANCE;435,91;3;2017;ORY - TLS
AIR FRANCE;435,93;12;2016;BOD - LIL
AIR FRANCE;435,94;4;2017;MPL - ORY
AIR FRANCE;435,94;4;2017;MPL - ORY
AIR FRANCE;435,94;6;2017;MPL - ORY
AIR FRANCE;435,94;6;2017;MPL - ORY
AIR FRANCE;435,94;7;2017;MPL - ORY
AIR FRANCE;435,94;9;2017;MPL - ORY
AIR FRANCE;435,94;9;2017;MPL - ORY
AIR FRANCE;435,94;9;2017;MPL - ORY
AIR FRANCE;435,94;11;2017;MPL - ORY
AIR FRANCE;435,94;11;2017;MPL - ORY
AIR FRANCE;435,94;12;2017;MPL - ORY
AIR FRANCE;435,94;2;2018;CDG - MPL
AIR FRANCE;436,05;4;2017;ORY - TLS
AIR FRANCE;436,05;4;2017;ORY - TLS
AIR FRANCE;436,05;4;2017;ORY - TLS
AIR FRANCE;436,05;4;2017;ORY - TLS
AIR FRANCE;436,05;4;2017;ORY - TLS
AIR FRANCE;436,05;4;2017;ORY - TLS
AIR FRANCE;436,05;4;2017;ORY - TLS
AIR FRANCE;436,05;4;2017;ORY - TLS
AIR FRANCE;436,05;4;2017;ORY - TLS
AIR FRANCE;436,05;4;2017;ORY - TLS
AIR FRANCE;436,05;4;2017;ORY - TLS
AIR FRANCE;436,05;5;2017;ORY - TLS
AIR FRANCE;436,05;5;2017;ORY - TLS
AIR FRANCE;436,05;5;2017;ORY - TLS
AIR FRANCE;436,05;5;2017;ORY - TLS
AIR FRANCE;436,05;5;2017;ORY - TLS
AIR FRANCE;436,05;5;2017;ORY - TLS
AIR FRANCE;436,05;5;2017;ORY - TLS
AIR FRANCE;436,05;5;2017;ORY - TLS
AIR FRANCE;436,05;5;2017;ORY - TLS
AIR FRANCE;436,05;5;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;6;2017;ORY - TLS
AIR FRANCE;436,05;7;2017;ORY - TLS
AIR FRANCE;436,05;7;2017;ORY - TLS
AIR FRANCE;436,05;7;2017;ORY - TLS
AIR FRANCE;436,05;7;2017;ORY - TLS
AIR FRANCE;436,05;7;2017;ORY - TLS
AIR FRANCE;436,05;7;2017;ORY - TLS
AIR FRANCE;436,05;7;2017;ORY - TLS
AIR FRANCE;436,05;7;2017;ORY - TLS
AIR FRANCE;436,05;7;2017;ORY - TLS
AIR FRANCE;436,05;7;2017;ORY - TLS
AIR FRANCE;436,05;7;2017;ORY - TLS
AIR FRANCE;436,05;7;2017;ORY - TLS
AIR FRANCE;436,05;8;2017;ORY - TLS
AIR FRANCE;436,05;8;2017;ORY - TLS
AIR FRANCE;436,05;8;2017;ORY - TLS
AIR FRANCE;436,05;8;2017;ORY - TLS
AIR FRANCE;436,05;8;2017;CDG - TLS
AIR FRANCE;436,05;8;2017;ORY - TLS
AIR FRANCE;436,05;8;2017;ORY - TLS
AIR FRANCE;436,05;8;2017;ORY - TLS
AIR FRANCE;436,05;8;2017;ORY - TLS
AIR FRANCE;436,05;8;2017;ORY - TLS
AIR FRANCE;436,05;8;2017;ORY - TLS
AIR FRANCE;436,05;8;2017;ORY - TLS
AIR FRANCE;436,05;8;2017;ORY - TLS
AIR FRANCE;436,05;8;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;CDG - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;CDG - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;9;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;CDG - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;10;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;CDG - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;11;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;12;2017;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;1;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;CDG - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,05;2;2018;ORY - TLS
AIR FRANCE;436,21;1;2017;BDS - CDG
AIR FRANCE;436,21;5;2017;AMS - LYS
AIR FRANCE;436,29;11;2016;CDG - GVA
AIR FRANCE;436,32;11;2017;MPL - NTE
AIR FRANCE;436,38;2;2018;NTE - TLS
AIR FRANCE;436,39;10;2016;CDG - TXL
AIR FRANCE;436,43;8;2016;BCN - PRG
AIR FRANCE;436,45;3;2016;LYS - NTE
AIR FRANCE;436,48;11;2016;RNS - TLS
AIR FRANCE;436,48;11;2016;RNS - TLS
AIR FRANCE;436,48;12;2016;RNS - TLS
AIR FRANCE;436,53;4;2017;RNS - TLS
AIR FRANCE;436,53;2;2018;RNS - TLS
AIR FRANCE;436,58;10;2016;BIO - NTE
AIR FRANCE;436,59;8;2017;CDG - DUB
AIR FRANCE;436,6;7;2017;CDG - FRA
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
AIR FRANCE;436,63;3;2016;ORY - TLS
